상호명,도로명주소,위도,경도,동구분
화포식당,"인천광역시 연수구 청명로31번길 4, 지상1층 (청학동)",37.38623512,126.6672047,청학동
차우마 송도직영점,인천광역시 연수구 신송로125번길 13 (송도동),37.42337448,126.6548698,송도동
동대문 엽기 떡볶이,"인천광역시 연수구 해돋이로120번길 23 (송도동,아크리아2 112호(지상1층))",37.38960595,126.648814,송도동
종로순대국,"인천광역시 연수구 학나래로6번길 56 (선학동, 지상1층)",37.41283211,126.6772099,선학동
육대손,"인천광역시 연수구 신송로125번길 7, 이리옴프라자 203호 (송도동)",37.39374814,126.6463773,송도동
시드니 양갈비 송도본점,"인천광역시 연수구 컨벤시아대로 81 (송도동, 드림시티 214,215)",37.42476107,126.6979952,송도동
흥성양꼬치,"인천광역시 연수구 컨벤시아대로 69, 107,108호 (송도동, 밀레니엄)",37.41761554,126.6518223,송도동
본죽 청학점,"인천광역시 연수구 용담로 11, 상가동 지상1층 113호 (청학동, 시대아파트상가)",37.40697151,126.6728198,청학동
싱싱회종합어시장,"인천광역시 연수구 샘말로44번길 14 (연수동,지상1층)",37.41262632,126.6778171,연수동
내가 업어줄게,"인천광역시 연수구 샘말로8번길 9 (연수동, 지상2층)",37.42724354,126.652541,연수동
술마고우,"인천광역시 연수구 샘말로7번길 12, 지상1층 (연수동)",37.41852424,126.6719277,연수동
김밥과 함께라면,"인천광역시 연수구 함박로 50, 지상1층 (연수동)",37.39494268,126.6501653,연수동
호세야오리바베큐,"인천광역시 연수구 먼우금로252번길 18, 1층 (연수동)",37.3970116,126.661443,연수동
등촌샤브칼국수,"인천광역시 연수구 신송로125번길 13, 아크리아1 2층 207호 (송도동)",37.42343825,126.6794005,송도동
신전떡볶이 옥련점,"인천광역시 연수구 독배로 35 (옥련동,109호(지상1층))",37.39552968,126.6489412,옥련동
260도 송도유원지점,"인천광역시 연수구 청량로109번길 1 (옥련동,(지하1,지상1,2층))",37.38736717,126.6468405,옥련동
황제뼈다귀감자탕,"인천광역시 연수구 새말로 39 (연수동,지상1층(새말중앙로58))",37.40766546,126.6722913,연수동
김밥여행,"인천광역시 연수구 한나루로196번길 3 (옥련동,3호(지상1층))",37.42659891,126.6979919,옥련동
청량산국수집,"인천광역시 연수구 용담로 25 (청학동,용담마을아파트 상가 104호)",37.41245261,126.6781128,청학동
다해회수산,"인천광역시 연수구 신송로125번길 13 (송도동,아크리아1 202호)",37.41565596,126.6814811,송도동
부산꼼장어,"인천광역시 연수구 학나래로6번길 42 (선학동,102호 지상1층)",37.4230262,126.6533085,선학동
을지로골뱅이,"인천광역시 연수구 샘말로8번길 7-1 (연수동,지상1층(맛고을안길36))",37.41283547,126.6549414,연수동
품(POOM),"인천광역시 연수구 앵고개로87번길 12-7 (동춘동, 지상1층)",37.41469158,126.672814,동춘동
보천감자탕,"인천광역시 연수구 비류대로433번길 26 (연수동,외1필지 오부빌딩 지상1층)",37.41684335,126.6758167,연수동
미가촌 감자탕,"인천광역시 연수구 학나래로6번길 18 (선학동, 지상1층)",37.39456511,126.6511829,선학동
전라도 삼합,"인천광역시 연수구 대암로 46 (옥련동, 지상1층)",37.40072245,126.6674326,옥련동
백암왕순대,"인천광역시 연수구 청능대로113번길 10 (연수동,지상1층(늘봄길6))",37.40073438,126.6388961,연수동
천지연 송도연수점 신화푸드(주),"인천광역시 연수구 능허대로 16, 2,3층 (옥련동)",37.41352633,126.6790503,옥련동
현대물텀벙,"인천광역시 연수구 해돋이로120번길 23 (송도동,아크리아2 206호)",37.41709445,126.6780921,송도동
왕십리불막창,"인천광역시 연수구 먼우금로 19 (동춘동,동남아파트상가동 110호)",37.41271961,126.6647664,동춘동
카라반(KARAVAN),"인천광역시 연수구 함박로 60-1 (연수동,지상1층)",37.41764909,126.6764531,연수동
석바위토스트 옥련점,"인천광역시 연수구 독배로 53 (옥련동,영인빌딩 105호 지상1층)",37.42474074,126.6826575,옥련동
맛나식당,"인천광역시 연수구 함박뫼로12번길 13-1, 1층 일부호 (청학동)",37.42147906,126.6691275,청학동
진숯불갈비전문점,"인천광역시 연수구 한나루로197번길 34 (옥련동, 지상1층)",37.39494268,126.6501653,옥련동
백년손님 서서갈비,"인천광역시 연수구 새말로96번길 6 (연수동,지상1층 ( 문화로 10 ))",37.42621277,126.6974076,연수동
신선화로,"인천광역시 연수구 동곡재로 34, 지상1층 (동춘동)",37.42625897,126.6569118,동춘동
백합칼국수 1호점,"인천광역시 연수구 아암대로 811 (동춘동,1층)",37.39952409,126.6295726,동춘동
페리카나치킨,"인천광역시 연수구 해돋이로6번길 33 (송도동,송도해모로아파트 상가동 105호)",37.42868678,126.6637029,송도동
질마재양대창,"인천광역시 연수구 신송로125번길 7, 118호 (송도동, 이리옴프라자)",37.39456511,126.6511829,송도동
엘에이(LA)북창동순두부,"인천광역시 연수구 먼우금로 190 (연수동,109호,110호(먼우금길80))",37.39494268,126.6501653,연수동
김밥마을,"인천광역시 연수구 학나래로118번길 24 (선학동,지상1층)",37.41480325,126.6817371,선학동
화레무 송도신도시 본점,"인천광역시 연수구 신송로125번길 13 (송도동,아크리아1 113호)",37.42695666,126.6427572,송도동
교촌치킨 옥련점,"인천광역시 연수구 독배로 35, 지상1층 101,113,115,118호 (옥련동)",37.4267925,126.6572817,옥련동
황소곱창,"인천광역시 연수구 신송로125번길 7 (송도동, 115호)",37.42528974,126.6733349,송도동
굽네치킨 동춘점,"인천광역시 연수구 봉재산로36번안길 22, 1층 일부호 (동춘동)",37.42583328,126.6669188,동춘동
명동 찌개 마을,"인천광역시 연수구 함박로 59-1, 지상1층 (연수동)",37.41951037,126.6723203,연수동
박승광최강해물손칼국수,인천광역시 연수구 동곡재로 29 (동춘동),37.42452763,126.6456358,동춘동
역전왕대포,"인천광역시 연수구 비류대로186번길 20, 상가동 1층 101호 (옥련동, 풍림아파트)",37.42249141,126.6453764,옥련동
신촌설렁탕연수점,"인천광역시 연수구 벚꽃로 106 (청학동, 연수광장프라자 116,117호)",37.39237735,126.6499039,청학동
홍콩반점0410 인천송도점,"인천광역시 연수구 컨벤시아대로 81, 지상2층 220호 (송도동, 드림시티)",37.40599741,126.6836222,송도동
이차돌 송도점,"인천광역시 연수구 신송로125번길 7, 116,117호 (송도동, 이리옴프라자)",37.41420579,126.6553571,송도동
굴사냥,"인천광역시 연수구 벚꽃로 106 (청학동,연수광장프라자 121호(여울목길24))",37.42697112,126.6542734,청학동
홍능갈비촌,"인천광역시 연수구 청량로 188 (옥련동,103호)",37.41287507,126.67937,옥련동
열두바구니,"인천광역시 연수구 신송로125번길 7 (송도동,이리옴프라자 201-1호)",37.41168447,126.6780857,송도동
유가네닭갈비 송도신도시점,"인천광역시 연수구 컨벤시아대로 69, 219호 (송도동, 송도밀레니엄)",37.41762926,126.6772291,송도동
YUMMY(야미),"인천광역시 연수구 함박로 54, 1층 (연수동)",37.42397017,126.7017959,연수동
육미가,"인천광역시 연수구 용담로85번길 32 (청학동,우림빌딩 (지상1층))",37.42942701,126.6361601,청학동
솔포차,"인천광역시 연수구 대암로22번길 3 (옥련동,(지상2층))",37.43634699,126.6969203,옥련동
레드문,"인천광역시 연수구 샘말로43번길 18 (연수동,지상1층)",37.36728943,126.6490966,연수동
호랭이돌곱창,"인천광역시 연수구 신송로125번길 13 (송도동,아크리아1 121, 122호)",37.40673078,126.670366,송도동
111프로,"인천광역시 연수구 컨벤시아대로 81, 217호 (송도동, 드림시티)",37.40722701,126.6715922,송도동
화톳불,"인천광역시 연수구 청량로109번길 79, 2층 (옥련동)",37.39581436,126.6524353,옥련동
골목식당,"인천광역시 연수구 청학로12번길 94 (청학동,지상1층)",37.39247736,126.6456466,청학동
싱글톤,"인천광역시 연수구 해돋이로120번길 23, 208호 (송도동, 아크리아2)",37.39494268,126.6501653,송도동
33떡볶이,"인천광역시 연수구 앵고개로246번길 10 (동춘동,대산프라자 113호 (지상1층))",37.42320082,126.6436391,동춘동
예술감자탕,"인천광역시 연수구 샘말로87번길 11 (연수동,지상1층)",37.38933296,126.6611924,연수동
용가마순대,"인천광역시 연수구 신송로125번길 13 (송도동,아크리아 1 114호(지상1층))",37.4140527,126.6767146,송도동
이모네주막,"인천광역시 연수구 청학로5번길 18 (청학동,지상1층)",37.39862127,126.6519433,청학동
깻잎칩킨,"인천광역시 연수구 새말로45번길 14-18, 지상1층 (연수동)",37.39935875,126.6368956,연수동
우리동네 포차,"인천광역시 연수구 청학로5번길 19, 지상1층 (청학동)",37.41436194,126.681268,청학동
우한판,"인천광역시 연수구 한나루로 100 (옥련동,지상1,2층)",37.42467129,126.6660034,옥련동
우나기노 켄,"인천광역시 연수구 청량로70번길 8 (동춘동, 지하1층, 지상1층)",37.41247428,126.6770821,동춘동
가나안반점,"인천광역시 연수구 비류대로156번길 5 (옥련동,1층)",37.41718588,126.6753016,옥련동
더스타 송도(the star),"인천광역시 연수구 신송로125번길 13 (송도동,아크리아1 210호)",37.42735816,126.6976384,송도동
바다회,"인천광역시 연수구 용담로125번길 28, 1층 (연수동)",37.41509043,126.6798652,연수동
콘서트,"인천광역시 연수구 샘말로30번길 7, 지하1층 (연수동)",37.42326199,126.6446183,연수동
김밥나라,인천광역시 연수구 독배로40번길 11 (옥련동),37.4128135,126.6797205,옥련동
더덕산채,"인천광역시 연수구 용담로125번길 18 (연수동,(1층))",37.42147906,126.6691275,연수동
서가원설렁탕,"인천광역시 연수구 벚꽃로 114, 107,108호 (연수동, 브랫슬)",37.37700133,126.6491863,연수동
오대산 산채보리밥 쭈꾸미 볶음,"인천광역시 연수구 동곡재로 25, 지상1층 (동춘동)",37.42707163,126.6547153,동춘동
가미초밥,"인천광역시 연수구 학나래로118번길 10, 지상1층 2호 (선학동, 명신상가)",37.39660246,126.6495914,선학동
홍가참치,"인천광역시 연수구 샘말로7번길 4 (연수동,지상1층)",37.39661091,126.6518964,연수동
채선당 연수점,"인천광역시 연수구 용담로118번길 7 (연수동,(지상2층))",37.41365499,126.6770727,연수동
제주바다 연수점,"인천광역시 연수구 샘말로21번길 20, 지상1층 (연수동)",37.38812566,126.6408019,연수동
꾸이꾸이,"인천광역시 연수구 청량로194번길 16 (옥련동,쌍용빌리지102호)",37.41411818,126.6813407,옥련동
벅시와인바,"인천광역시 연수구 능허대로267번길 30 (동춘동,지상3층(소암길12))",37.42341667,126.6932876,동춘동
삼부자가든,"인천광역시 연수구 경원대로588번길 8 (선학동,2층(지상2층))",37.41295891,126.6792425,선학동
보릿고개,"인천광역시 연수구 샘말로38번길 11, 1층 (연수동)",37.41345595,126.6773545,연수동
식껍 선학점,"인천광역시 연수구 학나래로118번길 34 (선학동,지상1층(무학길47))",37.41793862,126.6521283,선학동
참치사나이,"인천광역시 연수구 샘말로 67-3, 1층 (연수동)",37.42471847,126.6975621,연수동
엔펍(N PUB),"인천광역시 연수구 샘말로62번길 4, 지상2층 (연수동)",37.41549763,126.6810048,연수동
호참치,"인천광역시 연수구 청명로3번길 16, 지상1층 (청학동)",37.42122819,126.6711396,청학동
모여라 영11,"인천광역시 연수구 학나래로 120, 지상2층 201호 (선학동)",37.38831432,126.6433245,선학동
소속사,"인천광역시 연수구 신송로125번길 7, 지상2층 207호 (송도동, 이리옴프라자)",37.42486652,126.7017219,송도동
필바든치킨,"인천광역시 연수구 청학로16번길 3, 지상1층 (청학동)",37.41762926,126.6772291,청학동
네네치킨 동춘점,"인천광역시 연수구 먼우금로83번길 49 (동춘동,대림3차아파트상가 101호(지상1층))",37.41250768,126.679553,동춘동
발렌타인,"인천광역시 연수구 컨벤시아대로 81, 221호 (송도동, 드림시티)",37.41356766,126.6774748,송도동
힘센풍천장어&커피파렛트,"인천광역시 연수구 동곡재로 18-5, 지상1,2층 (동춘동)",37.42241909,126.6760697,동춘동
시골촌두부,"인천광역시 연수구 벚꽃로142번길 38 (연수동,1층(지상1층))",37.42778238,126.6623804,연수동
옥골한우정육식당,"인천광역시 연수구 비류대로 216 (옥련동,1층 12호)",37.39952409,126.6295726,옥련동
곱창신화,"인천광역시 연수구 컨벤시아대로 69, 135호 (송도동, 밀레니엄)",37.3953922,126.6518858,송도동
플젠(PLZEN)선학역점,"인천광역시 연수구 학나래로6번길 42 (선학동,지상1층)",37.42551475,126.6857544,선학동
남도막창구이,"인천광역시 연수구 청능대로53번길 28 (청학동, 지상1층)",37.41749763,126.6736065,청학동
본스치킨,"인천광역시 연수구 신송로118번길 9 (송도동,위드프리상뜨 101호(지상1층))",37.39247736,126.6456466,송도동
남도식당,"인천광역시 연수구 새말로 73 (연수동, 지상1층)",37.42516427,126.6509298,연수동
디디치킨,"인천광역시 연수구 송도과학로27번길 70 (송도동, 롯데캐슬아파트상가동(112동) 103호)",37.39422704,126.650797,송도동
상우네 한우,"인천광역시 연수구 용담로85번길 9 (청학동,석광프자자 103,104호)",37.42458731,126.6451627,청학동
미완성,"인천광역시 연수구 독배로82번길 46, 1층 (옥련동)",37.42788361,126.6550746,옥련동
