도로명주소,위도,경도,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,동구분
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,68.72,202210,"15,000",100,41,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,84.94,202210,"5,000",160,12,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,68.72,202210,"35,000",0,40,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,84.94,202211,"6,000",170,15,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.9,202211,"35,000",0,7,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,108.08,202211,"10,000",210,32,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,84.9,202211,"5,000",150,37,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,84.9,202211,"5,000",160,22,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.9,202211,"35,000",0,35,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.9,202211,"40,000",0,21,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.94,202212,"35,000",0,3,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.9,202212,"33,000",0,33,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.9,202212,"34,000",0,35,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,월세,95.81,202212,"10,000",170,25,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.94,202212,"70,000",0,5,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.94,202212,"27,000",0,17,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.94,202212,"30,000",0,28,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 70,37.38827731,126.6310881,송도더샵퍼스트파크F13-1블럭,전세,84.9,202301,"34,000",0,6,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,68.72,202209,"65,000",0,28,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,59.98,202209,"5,000",120,31,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,68.96,202209,"2,000",150,18,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,68.72,202209,"36,000",0,18,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202209,"40,000",0,4,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.94,202209,"39,900",0,20,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,95.81,202209,"40,425",110,4,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.94,202209,"51,000",0,7,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,108.08,202209,"65,000",0,11,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.81,202209,"43,000",0,14,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.81,202209,"43,000",0,14,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,59.98,202209,"30,870",0,34,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202210,"40,000",0,31,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202210,"35,000",0,40,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,84.9,202210,"15,000",110,14,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,59.98,202210,"30,000",0,35,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,59.89,202210,"35,000",0,35,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202210,"31,000",0,27,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,59.89,202210,"34,000",0,34,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,59.98,202210,"32,550",0,5,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,84.9,202210,"4,000",160,21,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,59.98,202210,"2,000",105,30,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.87,202211,"43,050",0,16,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.87,202211,"43,050",0,16,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.94,202211,"33,000",0,12,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,59.89,202211,"2,000",120,9,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,59.89,202212,"30,870",0,30,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,108.08,202212,"47,000",0,17,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202212,"40,000",0,2,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,월세,59.89,202212,"5,000",100,13,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202212,"37,000",0,39,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.81,202212,"48,000",0,33,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.87,202212,"39,000",0,38,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,95.87,202212,"32,000",0,3,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.94,202212,"42,000",0,8,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202212,"30,000",0,39,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 50,37.38800559,126.633734,송도더샵퍼스트파크F14블럭,전세,84.9,202301,"35,000",0,15,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,84.9,202209,"4,000",180,39,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202209,"40,000",0,10,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202209,"40,790",0,34,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.89,202209,"27,000",0,38,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,68.96,202210,"35,000",0,22,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.89,202210,"30,000",0,3,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,68.72,202210,"10,000",115,39,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,68.96,202210,"4,000",140,24,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202210,"38,850",0,3,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202210,"30,000",0,16,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.89,202210,"30,000",0,31,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202211,"35,000",0,2,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.94,202211,"35,000",0,14,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202211,"40,000",0,29,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,84.9,202211,"10,000",150,37,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.89,202211,"29,000",0,24,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202211,"31,000",0,30,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202211,"25,000",0,3,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,59.89,202211,"7,500",110,35,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202211,"40,000",0,36,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202211,"35,700",0,18,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202211,"35,700",0,18,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.89,202212,"26,000",0,13,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202212,"25,000",0,20,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,68.96,202212,"4,000",130,25,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202212,"34,000",0,11,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,84.9,202212,"41,000",0,11,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,전세,59.98,202212,"27,000",0,27,2017,송도동
인천광역시 연수구 송도동 컨벤시아대로252번길 30,37.38549615,126.6352031,송도더샵퍼스트파크F15블럭,월세,68.72,202212,"3,000",126,25,2017,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,120.312,202209,"81,000",0,7,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,117.941,202209,"60,000",0,15,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,84.928,202209,"50,000",0,2,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.132,202209,"49,000",0,5,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.319,202209,"70,000",0,17,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.319,202209,"70,000",0,17,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.319,202209,"65,000",0,18,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,월세,101.067,202209,"4,200",168,12,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,84.928,202209,"50,000",0,21,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,84.928,202209,"50,000",0,21,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.132,202209,"55,000",0,13,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,월세,118.459,202210,"42,000",100,13,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,118.459,202210,"48,000",0,5,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,117.941,202210,"70,000",0,22,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,117.941,202210,"70,000",0,22,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,118.459,202210,"45,000",0,23,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,147.823,202210,"83,000",0,18,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,월세,117.941,202211,"10,000",310,28,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,120.312,202211,"60,000",0,4,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,월세,101.319,202211,"13,000",200,10,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.067,202211,"52,500",0,3,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,84.928,202211,"37,000",0,15,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,월세,101.319,202211,"40,000",83,5,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.067,202211,"47,000",0,4,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.319,202212,"53,000",0,9,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 75,37.3988958,126.6465042,송도더샵하버뷰13단지아파트,전세,101.319,202212,"58,000",0,19,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,134.305,202209,"70,000",0,2,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,116.317,202209,"65,000",0,13,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,134.305,202209,"70,000",0,2,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,101.454,202209,"50,400",0,18,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,101.454,202209,"60,000",0,2,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,101.454,202209,"60,000",0,2,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,84.721,202210,"30,450",0,4,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,월세,134.305,202210,"10,000",165,4,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,84.837,202210,"38,000",0,21,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,월세,101.454,202210,"30,000",120,11,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,134.305,202210,"70,000",0,6,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,월세,84.837,202211,"4,000",180,18,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,116.317,202211,"60,000",0,19,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,101.454,202211,"50,000",0,16,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,101.454,202211,"42,000",0,9,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,84.721,202212,"40,500",0,9,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,116.317,202212,"60,000",0,21,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,101.454,202212,"57,750",0,24,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 76,37.39605228,126.6451676,송도더샵하버뷰14단지아파트,전세,116.317,202212,"57,000",0,18,2011,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,전세,84.919,202209,"55,000",0,4,2012,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,전세,99.8516,202210,"45,000",0,8,2012,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,월세,116.472,202211,"20,000",140,5,2012,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,월세,119.4815,202211,"10,000",250,11,2012,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,전세,84.8786,202212,"43,000",0,12,2012,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,전세,99.8516,202212,"50,000",0,13,2012,송도동
인천광역시 연수구 송도동 아트센터대로97번길 56,37.39862058,126.6432218,송도더샵하버뷰15단지아파트,전세,99.8516,202212,"50,000",0,13,2012,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.934,202209,"60,000",0,43,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.934,202209,"60,000",0,43,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.934,202209,"44,100",0,11,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,월세,84.9238,202209,"22,000",220,13,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.934,202210,"65,000",0,31,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.934,202210,"65,000",0,31,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,월세,143.6803,202210,"10,500",345,36,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,84.9841,202210,"55,000",0,25,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,143.6803,202211,"70,000",0,7,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,월세,84.9238,202211,"3,000",180,23,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,84.9238,202211,"47,250",0,16,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,84.9841,202211,"45,000",0,40,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.934,202211,"46,000",0,18,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,96.5158,202212,"42,000",0,3,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,월세,143.6803,202212,"30,000",330,23,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,전세,84.9841,202212,"40,000",0,4,2015,송도동
인천광역시 연수구 송도동 센트럴로 160,37.39200033,126.644994,송도센트럴파크푸르지오주상복합,월세,84.9238,202212,"30,000",50,7,2015,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"45,000",0,26,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"45,000",0,26,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"40,000",0,27,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,64.168,202209,"35,000",0,44,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"38,000",0,21,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,72.517,202209,"38,850",0,32,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,72.517,202209,"38,850",0,32,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.4661,202209,"45,000",0,44,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,월세,84.0784,202209,"5,000",200,38,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,월세,72.517,202209,"25,000",50,9,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,월세,84.4661,202209,"26,000",88,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"43,000",0,27,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"44,500",0,46,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,월세,84.4661,202209,"5,000",190,41,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,월세,72.517,202209,"3,000",150,37,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,84.0784,202209,"42,100",0,20,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,송도아메리칸타운아이파크,전세,72.517,202210,"37,000",0,44,2018,송도동
