도로명주소,위도,경도,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,동구분
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202209,"        14,700",             0,5,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202210,"        15,750",             0,20,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,월세,28.94,202210,"         1,000",            46,12,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202210,"        16,000",             0,8,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202210,"        14,700",             0,11,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202210,"        15,750",             0,11,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202210,"        17,000",             0,18,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202211,"        16,000",             0,18,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202211,"        14,700",             0,11,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202211,"        15,000",             0,15,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202211,"        15,750",             0,7,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202211,"        15,750",             0,21,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202211,"        17,000",             0,19,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202211,"        15,750",             0,21,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,월세,28.94,202211,"        10,500",            21,18,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202211,"        15,750",             0,6,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202211,"        16,000",             0,10,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202212,"        15,800",             0,11,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202212,"        15,200",             0,14,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,월세,28.94,202212,"         1,000",            62,7,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202212,"        14,700",             0,18,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,월세,28.94,202212,           500,            58,9,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202212,"        16,000",             0,13,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202212,"        16,275",             0,17,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202212,"        15,225",             0,7,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,30.08,202212,"        16,000",             0,21,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202212,"        15,700",             0,13,2020,송도동
인천광역시 연수구 송도동 하모니로188번길 17,37.38167194,126.6399346,전세,28.94,202212,"        16,200",             0,12,2020,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 20,37.40002685,126.6502367,월세,28.09,202209,"         3,000",            45,2,2012,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 20,37.40002685,126.6502367,월세,58.42,202209,"         1,000",           100,2,2012,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 20,37.40002685,126.6502367,월세,44.73,202209,"         3,500",            70,5,2012,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 20,37.40002685,126.6502367,전세,65.74,202209,"        20,000",             0,4,2012,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 20,37.40002685,126.6502367,전세,28.09,202210,"        10,500",             0,5,2012,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 20,37.40002685,126.6502367,전세,65.74,202212,"        17,000",             0,2,2012,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,전세,84.99,202209,"        28,000",             0,7,2018,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,전세,84.99,202209,"        26,200",             0,9,2018,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,월세,84.99,202209,"         2,000",           135,24,2018,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,전세,84.98,202209,"        21,499",             0,25,2018,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,전세,84.99,202210,"        28,000",             0,25,2018,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,전세,84.98,202211,"        21,000",             0,9,2018,송도동
인천광역시 연수구 송도동 송도국제대로 261,37.37435195,126.6531653,전세,84.99,202212,"        22,000",             0,6,2018,송도동
인천광역시 연수구 송도동 해돋이로 107,37.38960595,126.648814,전세,49.36,202209,"        14,175",             0,5,2009,송도동
인천광역시 연수구 송도동 해돋이로 107,37.38960595,126.648814,전세,48.86,202209,"        15,000",             0,5,2009,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202209,           500,            50,10,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.35,202209,"        13,650",             0,6,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.1,202209,"        11,550",             0,11,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,48.06,202209,"        20,900",             0,10,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202209,           500,            42,9,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.35,202209,           500,            65,15,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,46.83,202209,"        23,000",             0,10,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,47.51,202209,"        22,000",             0,14,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.35,202209,           500,            46,12,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.1,202209,"        15,000",             0,13,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,47.51,202210,"        10,000",            65,7,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.62,202210,           500,            47,12,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.12,202210,           500,            49,12,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,47.94,202210,"        20,000",             0,14,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202210,           500,            70,10,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202210,           500,            65,14,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,47.51,202210,"        24,000",             0,7,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.1,202211,"         9,371",             0,8,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202211,           500,            65,7,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.35,202211,           300,            44,8,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202211,           500,            52,9,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,48.06,202211,"         1,000",            83,9,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.62,202211,"        11,025",             0,6,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.35,202211,"         9,923",             0,13,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,48.06,202211,           525,            93,7,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,47.51,202211,"        22,000",             0,14,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.12,202212,           500,            60,8,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.35,202212,           100,            90,11,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.1,202212,           500,            65,6,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.1,202212,"         9,805",             0,6,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.35,202212,"        14,000",             0,11,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,전세,22.35,202212,"        13,500",             0,7,2019,송도동
인천광역시 연수구 송도동 인천타워대로 257,37.39351506,126.6321878,월세,22.62,202301,           500,            65,11,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202209,"        18,500",             0,12,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202209,"         8,800",             0,7,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202209,           500,            33,13,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202209,"        12,600",             0,19,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202209,           500,            32,14,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202209,"        13,230",             0,12,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202209,"         8,000",            23,8,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202209,"        14,500",             0,22,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202209,"        12,720",             0,14,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,26.27,202209,           500,            75,13,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202209,           500,            52,18,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202209,"         9,923",             0,5,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202209,"        13,000",             0,24,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,23.72,202210,           500,            46,21,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202210,"        14,300",             0,17,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        16,500",             0,8,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        13,200",             0,24,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202210,"         9,371",             0,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202210,"         1,000",            80,5,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202210,"        13,650",             0,6,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        16,500",             0,13,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        17,000",             0,24,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202210,           500,            65,12,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202210,           500,            52,20,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        16,500",             0,16,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,23.72,202210,           500,            70,23,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202210,"        14,500",             0,21,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,23.72,202210,           500,            70,23,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        11,025",             0,7,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        11,025",             0,8,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        15,400",             0,19,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        18,500",             0,22,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,26.27,202210,"        16,500",             0,11,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202210,"        12,734",             0,11,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202210,           500,            60,16,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202211,"        15,000",             0,23,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202211,           500,            85,21,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202211,"         3,000",            68,24,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202211,"        15,000",             0,4,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202211,"         9,900",             0,6,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202211,           500,            80,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,26.27,202211,"         1,000",            85,16,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202211,"         2,000",            50,19,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202211,           500,            65,23,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202211,"        11,025",             0,21,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202211,           500,            65,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202211,"        12,000",             0,15,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202211,"        19,000",             0,4,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202211,"        12,000",             0,14,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202211,"        11,000",             0,13,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202211,"        11,630",             0,14,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202211,"        15,000",             0,20,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,23.72,202211,           500,            70,8,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202211,"        12,000",             0,7,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202212,           500,            46,6,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        15,000",             0,5,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        14,000",             0,11,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202212,"         1,000",            49,22,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        12,000",             0,4,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        15,500",             0,6,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        14,330",             0,12,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        13,500",             0,16,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        13,000",             0,8,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        13,000",             0,20,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202212,           500,            60,10,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"         9,922",             0,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,26.27,202212,"        16,500",             0,15,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        12,600",             0,20,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        17,000",             0,24,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202212,"        15,000",             0,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202212,           500,            65,19,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202212,           500,            60,14,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        16,500",             0,12,2019,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 8,37.39862127,126.6519433,전세,57.41,202209,"        17,000",             0,5,2009,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,월세,30.45,202209,"         1,000",            65,6,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,월세,48.29,202210,"         1,000",            85,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,전세,49.89,202211,"        16,000",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,월세,30.45,202212,"         1,000",            60,4,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 60,37.39758636,126.6506664,전세,42.65,202210,"        14,700",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 60,37.39758636,126.6506664,월세,48.9,202212,"         5,000",            70,2,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 60,37.39758636,126.6506664,전세,49.6,202212,"        16,800",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 116,37.39374814,126.6463773,전세,49.56,202209,"        17,600",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 116,37.39374814,126.6463773,전세,48.29,202212,"        17,850",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,월세,49.04,202209,"         2,000",           120,4,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,전세,49.04,202209,"        18,375",             0,6,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,전세,42.65,202210,"        16,500",             0,3,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,월세,49.6,202212,"        16,000",            15,6,2010,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,500",             0,7,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,46.89,202209,"         3,000",           120,12,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        16,000",             0,18,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,000",             0,9,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202209,"         4,000",            30,18,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202209,"         5,000",            50,8,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,500",             0,10,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,500",             0,3,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        15,000",             0,10,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,47.76,202209,"        24,000",             0,21,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        14,000",             0,17,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        15,000",             0,3,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202210,"         5,000",            50,13,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        14,000",             0,9,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        15,000",             0,18,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,47.6,202210,"         5,000",            94,21,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,47.76,202210,"        25,000",             0,19,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202210,           500,            70,13,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202211,"        15,500",             0,14,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202211,"         1,000",            70,14,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           500,            60,8,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           200,            80,8,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,42.83,202212,"        25,000",             0,15,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,"         5,000",            45,16,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,"         5,000",            45,16,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           500,            70,4,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           500,            70,10,2022,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.76,202209,"        12,600",             0,12,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.17,202209,"        15,500",             0,12,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,월세,26.76,202209,           500,            55,10,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.17,202210,"        12,000",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.76,202210,"        13,300",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,40.37,202210,"        16,800",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,54.94,202211,"        20,475",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,월세,40.37,202211,"         1,000",            63,10,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.76,202212,"        12,600",             0,12,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,54.94,202212,"        18,900",             0,11,2019,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        13,000",             0,6,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        12,600",             0,6,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        13,000",             0,11,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,30.09,202209,"        15,750",             0,14,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,24.82,202209,"        13,300",             0,25,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        14,125",             0,27,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202211,"        12,600",             0,11,2015,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,25.52,202209,"         5,000",            34,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,26.6,202209,"         1,000",            65,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,26.6,202209,"         2,000",            50,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202209,"        16,500",             0,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,27.54,202210,"        15,300",             0,7,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,25.52,202210,"         3,000",            55,6,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202210,"        13,650",             0,7,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,27.54,202210,"        14,330",             0,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,55.01,202210,"        25,000",             0,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202210,"        14,300",             0,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,25.52,202211,           500,            53,6,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,26.6,202211,"        14,000",             0,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202211,"        14,550",             0,7,2018,송도동
